InvoiceId,InvoiceDate,CustomerId,AddressId,TaxBase,TotalVat,Total
633,2023-04-10,3,2,633000,132930,765930
634,2022-04-07,2,2,634000,133140,767140
635,2024-09-22,1,1,635000,133350,768350
636,2021-12-18,2,3,636000,133560,769560
637,2020-06-14,2,3,637000,133770,770770
638,2023-05-01,3,3,638000,133980,771980
639,2023-06-09,1,2,639000,134190,773190
640,2021-11-03,2,3,640000,134400,774400
641,2021-02-17,3,2,641000,134610,775610
642,2022-08-25,2,1,642000,134820,776820
643,2024-07-03,1,1,643000,135030,778030
644,2024-11-25,3,3,644000,135240,779240
645,2024-11-10,3,1,645000,135450,780450
646,2022-07-03,3,1,646000,135660,781660
647,2022-08-11,2,1,647000,135870,782870
648,2022-01-30,1,1,648000,136080,784080
649,2023-03-12,2,2,649000,136290,785290
650,2020-08-03,3,1,650000,136500,786500
651,2021-08-14,2,3,651000,136710,787710
652,2023-01-06,3,2,652000,136920,788920
653,2022-09-09,1,3,653000,137130,790130
654,2021-07-30,2,2,654000,137340,791340
655,2023-03-07,2,2,655000,137550,792550
656,2024-05-26,3,1,656000,137760,793760
657,2021-10-31,1,1,657000,137970,794970
658,2020-03-21,2,2,658000,138180,796180
659,2023-04-11,1,2,659000,138390,797390
660,2022-01-14,2,2,660000,138600,798600
661,2024-12-15,2,3,661000,138810,799810
662,2020-09-28,2,2,662000,139020,801020
663,2022-08-06,2,2,663000,139230,802230
664,2024-04-21,1,1,664000,139440,803440
665,2023-12-02,2,1,665000,139650,804650
666,2021-07-27,2,3,666000,139860,805860
667,2024-11-11,3,2,667000,140070,807070
668,2022-01-19,1,3,668000,140280,808280
669,2022-11-07,3,3,669000,140490,809490
670,2023-10-24,2,1,670000,140700,810700
671,2022-01-26,3,3,671000,140910,811910
672,2024-12-01,2,2,672000,141120,813120
673,2022-12-07,1,1,673000,141330,814330
674,2023-12-23,3,3,674000,141540,815540
675,2023-08-11,3,1,675000,141750,816750
676,2020-03-06,2,1,676000,141960,817960
677,2022-09-06,2,1,677000,142170,819170
678,2022-04-28,2,3,678000,142380,820380
679,2022-03-20,3,3,679000,142590,821590
680,2020-04-23,1,3,680000,142800,822800
681,2023-01-04,1,3,681000,143010,824010
682,2021-01-16,2,1,682000,143220,825220
683,2020-06-15,3,2,683000,143430,826430
684,2023-09-30,2,3,684000,143640,827640
685,2020-10-30,3,3,685000,143850,828850
686,2022-09-23,2,2,686000,144060,830060
687,2023-12-30,1,3,687000,144270,831270
688,2024-10-11,1,2,688000,144480,832480
689,2023-10-02,1,1,689000,144690,833690
690,2023-11-14,1,2,690000,144900,834900
691,2021-07-15,2,3,691000,145110,836110
692,2023-06-26,2,1,692000,145320,837320
693,2024-12-17,2,3,693000,145530,838530
694,2023-08-12,1,1,694000,145740,839740
695,2023-02-09,2,3,695000,145950,840950
696,2022-09-28,3,3,696000,146160,842160
697,2022-05-10,2,3,697000,146370,843370
698,2020-03-15,1,2,698000,146580,844580
699,2020-04-30,3,1,699000,146790,845790
700,2020-04-28,1,1,700000,147000,847000
701,2023-12-31,2,1,701000,147210,848210
702,2024-02-06,3,2,702000,147420,849420
703,2021-09-15,1,3,703000,147630,850630
704,2024-02-27,1,2,704000,147840,851840
705,2021-10-09,2,2,705000,148050,853050
706,2023-04-20,3,1,706000,148260,854260
707,2023-05-17,1,3,707000,148470,855470
708,2023-04-08,2,2,708000,148680,856680
709,2020-05-30,2,1,709000,148890,857890
710,2024-08-18,2,2,710000,149100,859100
711,2022-06-24,2,2,711000,149310,860310
712,2022-03-28,2,2,712000,149520,861520
713,2021-03-04,2,1,713000,149730,862730
714,2022-07-15,2,3,714000,149940,863940
715,2023-03-03,1,3,715000,150150,865150
716,2023-05-11,1,2,716000,150360,866360
717,2021-12-09,2,3,717000,150570,867570
718,2024-10-08,2,1,718000,150780,868780
719,2020-12-05,1,1,719000,150990,869990
720,2023-03-28,1,3,720000,151200,871200
721,2020-03-18,2,3,721000,151410,872410
722,2024-02-23,1,3,722000,151620,873620
723,2020-03-08,3,1,723000,151830,874830
724,2021-12-27,1,3,724000,152040,876040
725,2020-04-26,1,3,725000,152250,877250
726,2024-11-05,1,3,726000,152460,878460
727,2024-06-13,2,2,727000,152670,879670
728,2024-12-24,2,2,728000,152880,880880
729,2023-04-10,1,1,729000,153090,882090
730,2024-06-27,2,2,730000,153300,883300
731,2022-04-29,3,2,731000,153510,884510
732,2023-12-09,2,2,732000,153720,885720
733,2021-04-15,3,3,733000,153930,886930
734,2020-12-11,1,1,734000,154140,888140
735,2021-02-19,1,3,735000,154350,889350
736,2022-10-27,3,3,736000,154560,890560
737,2022-10-31,1,1,737000,154770,891770
738,2022-11-20,3,1,738000,154980,892980
739,2021-10-16,1,2,739000,155190,894190
740,2021-01-28,1,1,740000,155400,895400
741,2020-05-25,2,3,741000,155610,896610
742,2021-03-02,2,1,742000,155820,897820
743,2021-03-24,1,1,743000,156030,899030
744,2023-04-24,1,3,744000,156240,900240
745,2024-02-24,2,1,745000,156450,901450
746,2024-09-21,3,1,746000,156660,902660
747,2022-12-17,3,3,747000,156870,903870
748,2020-02-14,3,2,748000,157080,905080
749,2022-09-02,3,1,749000,157290,906290
750,2022-09-03,2,3,750000,157500,907500
751,2020-10-24,2,2,751000,157710,908710
752,2023-09-01,2,2,752000,157920,909920
753,2024-02-29,3,1,753000,158130,911130
754,2021-03-11,1,3,754000,158340,912340
755,2023-09-16,1,2,755000,158550,913550
756,2024-07-09,3,3,756000,158760,914760
757,2021-03-15,2,1,757000,158970,915970
758,2023-03-20,3,2,758000,159180,917180
759,2021-01-14,2,3,759000,159390,918390
760,2022-09-03,2,2,760000,159600,919600
761,2020-01-13,2,2,761000,159810,920810
762,2021-12-30,3,2,762000,160020,922020
763,2020-11-09,2,1,763000,160230,923230
764,2021-04-22,3,1,764000,160440,924440
765,2023-04-15,1,1,765000,160650,925650
766,2021-08-30,3,1,766000,160860,926860
767,2023-10-09,2,3,767000,161070,928070
768,2022-12-18,3,3,768000,161280,929280
769,2020-07-05,2,1,769000,161490,930490
770,2022-10-15,3,2,770000,161700,931700
771,2022-01-29,3,1,771000,161910,932910
772,2020-08-10,2,2,772000,162120,934120
773,2024-02-29,1,1,773000,162330,935330
774,2023-07-21,2,1,774000,162540,936540
775,2024-11-08,2,2,775000,162750,937750
776,2023-12-02,1,1,776000,162960,938960
777,2021-04-12,3,2,777000,163170,940170
778,2023-01-12,1,2,778000,163380,941380
779,2021-09-25,1,3,779000,163590,942590
780,2020-11-19,1,3,780000,163800,943800
781,2021-07-10,3,3,781000,164010,945010
782,2021-12-22,2,2,782000,164220,946220
783,2023-08-02,2,1,783000,164430,947430
784,2023-09-19,1,1,784000,164640,948640
785,2021-07-16,3,3,785000,164850,949850
786,2022-09-13,1,2,786000,165060,951060
787,2021-04-02,2,3,787000,165270,952270
788,2024-12-12,3,1,788000,165480,953480
789,2022-12-05,3,1,789000,165690,954690
790,2023-10-20,3,2,790000,165900,955900
791,2022-12-27,1,3,791000,166110,957110
792,2023-11-20,2,2,792000,166320,958320
793,2020-10-26,2,1,793000,166530,959530
794,2020-11-11,1,2,794000,166740,960740
795,2024-10-11,2,1,795000,166950,961950
796,2020-02-16,3,2,796000,167160,963160
797,2023-01-21,3,1,797000,167370,964370
798,2022-06-08,1,3,798000,167580,965580
799,2021-09-22,1,3,799000,167790,966790
800,2024-10-28,2,3,800000,168000,968000
801,2023-01-03,3,2,801000,168210,969210
802,2020-11-12,2,2,802000,168420,970420
803,2024-07-03,1,2,803000,168630,971630
804,2021-05-15,3,3,804000,168840,972840
805,2021-02-26,2,1,805000,169050,974050
806,2024-07-09,3,3,806000,169260,975260
807,2022-06-16,3,2,807000,169470,976470
808,2023-08-25,1,1,808000,169680,977680
809,2022-10-26,1,2,809000,169890,978890
810,2024-12-18,3,1,810000,170100,980100
811,2022-01-28,1,3,811000,170310,981310
812,2022-04-14,1,1,812000,170520,982520
813,2023-05-28,1,3,813000,170730,983730
814,2020-08-05,2,3,814000,170940,984940
815,2022-11-25,1,1,815000,171150,986150
816,2024-06-30,1,1,816000,171360,987360
817,2020-10-30,1,2,817000,171570,988570
818,2022-05-07,3,2,818000,171780,989780
819,2023-10-05,2,1,819000,171990,990990
820,2020-02-24,2,1,820000,172200,992200
821,2023-02-03,2,3,821000,172410,993410
822,2022-03-13,3,2,822000,172620,994620
823,2022-08-07,2,3,823000,172830,995830
824,2021-04-06,2,3,824000,173040,997040
825,2020-03-28,3,2,825000,173250,998250
826,2023-02-05,3,3,826000,173460,999460
827,2020-03-31,2,3,827000,173670,1000670
828,2022-05-10,2,1,828000,173880,1001880
829,2020-07-27,2,3,829000,174090,1003090
830,2020-10-23,2,3,830000,174300,1004300
831,2022-09-11,3,1,831000,174510,1005510
832,2021-01-09,3,2,832000,174720,1006720
833,2024-02-11,3,3,833000,174930,1007930
834,2023-05-23,3,1,834000,175140,1009140
835,2024-04-01,2,1,835000,175350,1010350
836,2021-11-05,2,2,836000,175560,1011560
837,2023-11-14,3,3,837000,175770,1012770
838,2024-04-12,3,3,838000,175980,1013980
839,2024-12-29,3,3,839000,176190,1015190
840,2021-02-27,2,2,840000,176400,1016400
841,2024-12-22,2,2,841000,176610,1017610
842,2024-06-21,3,2,842000,176820,1018820
843,2022-11-08,1,2,843000,177030,1020030
844,2024-06-27,2,1,844000,177240,1021240
845,2023-03-28,3,3,845000,177450,1022450
846,2024-10-22,2,1,846000,177660,1023660
847,2021-01-30,3,3,847000,177870,1024870
848,2024-09-20,3,1,848000,178080,1026080
849,2024-11-21,1,1,849000,178290,1027290
850,2024-03-30,3,3,850000,178500,1028500
851,2024-05-17,3,2,851000,178710,1029710
852,2021-12-04,1,2,852000,178920,1030920
853,2020-05-30,3,2,853000,179130,1032130
854,2021-02-25,1,2,854000,179340,1033340
855,2022-09-28,1,2,855000,179550,1034550
856,2021-05-16,2,3,856000,179760,1035760
857,2020-07-02,3,2,857000,179970,1036970
858,2022-06-05,1,3,858000,180180,1038180
859,2023-06-08,2,2,859000,180390,1039390
860,2022-07-08,2,3,860000,180600,1040600
861,2024-11-17,1,1,861000,180810,1041810
862,2022-12-09,1,1,862000,181020,1043020
863,2020-12-31,1,2,863000,181230,1044230
864,2022-12-04,3,1,864000,181440,1045440
865,2021-12-17,3,2,865000,181650,1046650
866,2024-06-23,3,2,866000,181860,1047860
867,2023-09-17,1,3,867000,182070,1049070
868,2023-04-30,3,1,868000,182280,1050280
869,2023-12-30,1,2,869000,182490,1051490
870,2021-04-29,3,2,870000,182700,1052700
871,2021-11-21,3,3,871000,182910,1053910
872,2021-03-24,3,3,872000,183120,1055120
873,2023-05-14,3,2,873000,183330,1056330
874,2024-07-10,1,2,874000,183540,1057540
875,2023-02-26,2,3,875000,183750,1058750
876,2022-11-02,1,2,876000,183960,1059960
877,2023-10-11,1,1,877000,184170,1061170
878,2021-11-12,3,1,878000,184380,1062380
879,2024-03-11,1,1,879000,184590,1063590
880,2020-01-19,2,3,880000,184800,1064800
881,2020-03-31,2,2,881000,185010,1066010
882,2021-10-05,1,3,882000,185220,1067220
883,2024-01-13,1,2,883000,185430,1068430
884,2023-04-18,1,2,884000,185640,1069640
885,2024-11-28,2,1,885000,185850,1070850
886,2020-08-18,1,2,886000,186060,1072060
887,2021-08-28,1,3,887000,186270,1073270
888,2021-12-06,2,1,888000,186480,1074480
889,2021-05-16,2,3,889000,186690,1075690
890,2020-09-23,2,3,890000,186900,1076900
891,2023-11-09,3,1,891000,187110,1078110
892,2024-03-19,3,3,892000,187320,1079320
893,2023-09-04,2,3,893000,187530,1080530
894,2021-03-13,2,3,894000,187740,1081740
895,2021-07-19,2,2,895000,187950,1082950
896,2021-10-20,2,3,896000,188160,1084160
897,2020-05-01,1,3,897000,188370,1085370
898,2021-02-06,2,2,898000,188580,1086580
899,2020-06-02,2,2,899000,188790,1087790
900,2020-09-02,3,2,900000,189000,1089000
901,2022-07-22,2,2,901000,189210,1090210
902,2024-05-03,2,3,902000,189420,1091420
903,2023-07-20,1,1,903000,189630,1092630
904,2024-08-24,2,2,904000,189840,1093840
905,2024-01-11,1,1,905000,190050,1095050
906,2024-12-05,2,1,906000,190260,1096260
907,2021-06-04,3,1,907000,190470,1097470
908,2020-05-24,2,2,908000,190680,1098680
909,2024-03-11,2,2,909000,190890,1099890
910,2021-12-05,1,3,910000,191100,1101100
911,2024-11-24,1,1,911000,191310,1102310
912,2022-01-31,2,2,912000,191520,1103520
913,2021-06-14,2,3,913000,191730,1104730
914,2022-04-01,3,2,914000,191940,1105940
915,2024-01-08,2,3,915000,192150,1107150
916,2020-12-27,1,2,916000,192360,1108360
917,2023-06-20,2,1,917000,192570,1109570
918,2024-06-28,1,2,918000,192780,1110780
919,2020-10-24,1,2,919000,192990,1111990
920,2021-12-30,3,1,920000,193200,1113200
921,2022-08-07,2,2,921000,193410,1114410
922,2020-06-05,1,2,922000,193620,1115620
923,2021-05-25,1,2,923000,193830,1116830
924,2023-07-16,2,2,924000,194040,1118040
925,2023-03-10,2,2,925000,194250,1119250
926,2021-08-12,3,2,926000,194460,1120460
927,2021-12-05,1,3,927000,194670,1121670
928,2020-11-17,2,3,928000,194880,1122880
929,2024-06-02,2,2,929000,195090,1124090
930,2023-09-03,3,3,930000,195300,1125300
931,2022-08-13,1,1,931000,195510,1126510
932,2023-12-21,3,1,932000,195720,1127720
933,2024-01-02,3,1,933000,195930,1128930
934,2021-05-19,3,3,934000,196140,1130140
935,2024-07-25,2,3,935000,196350,1131350
936,2023-03-11,2,1,936000,196560,1132560
937,2020-01-04,1,1,937000,196770,1133770
938,2021-11-07,1,3,938000,196980,1134980
939,2021-09-09,1,2,939000,197190,1136190
940,2022-10-30,1,1,940000,197400,1137400
941,2024-07-30,1,2,941000,197610,1138610
942,2022-12-08,3,2,942000,197820,1139820
943,2021-03-16,2,2,943000,198030,1141030
944,2021-03-13,3,3,944000,198240,1142240
945,2022-07-26,1,2,945000,198450,1143450
946,2021-03-24,3,3,946000,198660,1144660
947,2023-07-01,2,1,947000,198870,1145870
948,2023-06-23,3,2,948000,199080,1147080
949,2024-05-22,1,3,949000,199290,1148290
950,2022-11-12,3,2,950000,199500,1149500
951,2022-02-02,2,2,951000,199710,1150710
952,2024-06-20,1,2,952000,199920,1151920
953,2020-10-10,2,2,953000,200130,1153130
954,2024-05-22,3,2,954000,200340,1154340
955,2024-04-23,1,1,955000,200550,1155550
956,2023-11-21,3,2,956000,200760,1156760
957,2021-12-29,1,1,957000,200970,1157970
958,2021-01-09,3,2,958000,201180,1159180
959,2023-05-19,3,3,959000,201390,1160390
960,2024-06-02,3,3,960000,201600,1161600
961,2024-01-27,2,1,961000,201810,1162810
962,2024-04-07,3,3,962000,202020,1164020
963,2020-12-11,3,1,963000,202230,1165230
964,2021-02-09,1,3,964000,202440,1166440
965,2022-06-28,1,3,965000,202650,1167650
966,2021-09-07,3,3,966000,202860,1168860
967,2020-07-01,2,1,967000,203070,1170070
968,2024-07-04,2,2,968000,203280,1171280
969,2022-06-12,2,2,969000,203490,1172490
970,2022-10-27,2,2,970000,203700,1173700
971,2022-06-17,3,3,971000,203910,1174910
972,2024-08-12,2,3,972000,204120,1176120
973,2021-08-19,1,3,973000,204330,1177330
974,2020-11-05,3,1,974000,204540,1178540
975,2022-09-02,1,2,975000,204750,1179750
976,2020-07-08,3,1,976000,204960,1180960
977,2024-07-28,3,1,977000,205170,1182170
978,2023-04-23,1,1,978000,205380,1183380
979,2023-09-27,2,2,979000,205590,1184590
980,2020-09-25,2,2,980000,205800,1185800
981,2020-05-23,2,1,981000,206010,1187010
982,2020-11-13,3,3,982000,206220,1188220
983,2020-03-23,3,1,983000,206430,1189430
984,2023-06-28,2,1,984000,206640,1190640
985,2021-10-25,3,1,985000,206850,1191850
986,2021-11-02,1,1,986000,207060,1193060
987,2024-02-15,2,2,987000,207270,1194270
988,2023-02-15,2,3,988000,207480,1195480
989,2020-01-13,1,3,989000,207690,1196690
990,2021-04-29,3,2,990000,207900,1197900
991,2024-02-25,2,3,991000,208110,1199110
992,2024-01-23,2,3,992000,208320,1200320
993,2020-12-29,1,1,993000,208530,1201530
994,2022-09-23,3,2,994000,208740,1202740
995,2022-01-30,3,3,995000,208950,1203950
996,2024-05-14,2,2,996000,209160,1205160
997,2021-03-02,1,2,997000,209370,1206370
998,2022-03-10,2,3,998000,209580,1207580
999,2020-05-08,1,1,999000,209790,1208790
1000,2024-11-21,1,1,1000000,210000,1210000
1001,2021-06-08,1,1,1001000,210210,1211210
1002,2020-10-19,3,3,1002000,210420,1212420
1003,2023-06-19,2,3,1003000,210630,1213630
1004,2020-06-18,2,2,1004000,210840,1214840
1005,2024-07-31,3,1,1005000,211050,1216050
1006,2021-11-05,2,3,1006000,211260,1217260
1007,2020-02-13,3,3,1007000,211470,1218470
1008,2023-12-16,1,3,1008000,211680,1219680
1009,2021-04-28,2,3,1009000,211890,1220890
1010,2023-05-08,1,3,1010000,212100,1222100
1011,2021-01-20,1,3,1011000,212310,1223310
1012,2021-09-24,1,1,1012000,212520,1224520
1013,2022-03-07,2,3,1013000,212730,1225730
1014,2020-07-07,3,2,1014000,212940,1226940
1015,2021-02-21,3,3,1015000,213150,1228150
1016,2024-02-01,1,1,1016000,213360,1229360
1017,2022-07-13,2,1,1017000,213570,1230570
1018,2020-02-23,2,3,1018000,213780,1231780
1019,2023-06-26,3,1,1019000,213990,1232990
1020,2022-04-07,2,1,1020000,214200,1234200
1021,2024-03-20,1,1,1021000,214410,1235410
1022,2021-08-04,1,1,1022000,214620,1236620
1023,2023-10-27,3,1,1023000,214830,1237830
1024,2022-11-02,1,2,1024000,215040,1239040
1025,2020-02-29,3,2,1025000,215250,1240250
1026,2021-08-03,1,3,1026000,215460,1241460
1027,2021-07-19,3,2,1027000,215670,1242670
1028,2020-09-02,3,1,1028000,215880,1243880
1029,2022-04-13,2,3,1029000,216090,1245090
1030,2024-05-08,2,3,1030000,216300,1246300
1031,2024-11-14,2,1,1031000,216510,1247510
1032,2020-06-17,3,1,1032000,216720,1248720
1033,2020-07-23,1,3,1033000,216930,1249930
1034,2021-05-13,2,3,1034000,217140,1251140
1035,2021-11-01,1,3,1035000,217350,1252350
1036,2022-06-12,1,1,1036000,217560,1253560
1037,2021-05-18,2,3,1037000,217770,1254770
1038,2022-06-12,1,1,1038000,217980,1255980
1039,2020-09-14,3,2,1039000,218190,1257190
1040,2021-01-28,3,1,1040000,218400,1258400
1041,2022-08-05,1,1,1041000,218610,1259610
1042,2024-01-21,2,3,1042000,218820,1260820
1043,2021-12-23,1,2,1043000,219030,1262030
1044,2020-11-09,1,1,1044000,219240,1263240
1045,2023-10-20,1,2,1045000,219450,1264450
1046,2024-04-15,2,3,1046000,219660,1265660
1047,2020-03-08,1,3,1047000,219870,1266870
1048,2023-09-24,1,1,1048000,220080,1268080
1049,2024-11-22,2,1,1049000,220290,1269290
1050,2024-06-15,3,1,1050000,220500,1270500
1051,2023-06-05,3,3,1051000,220710,1271710
1052,2021-08-26,1,3,1052000,220920,1272920
1053,2022-07-17,2,1,1053000,221130,1274130
1054,2020-10-22,3,2,1054000,221340,1275340
1055,2021-04-17,1,3,1055000,221550,1276550
1056,2020-01-08,2,1,1056000,221760,1277760
1057,2020-09-27,3,3,1057000,221970,1278970
1058,2024-12-12,3,1,1058000,222180,1280180
1059,2020-12-29,1,2,1059000,222390,1281390
1060,2022-04-11,2,2,1060000,222600,1282600
1061,2023-04-29,3,1,1061000,222810,1283810
1062,2023-10-27,3,2,1062000,223020,1285020
1063,2020-07-27,1,3,1063000,223230,1286230
1064,2021-07-16,1,1,1064000,223440,1287440
1065,2024-08-26,2,3,1065000,223650,1288650
1066,2024-08-26,1,1,1066000,223860,1289860
1067,2022-02-16,2,1,1067000,224070,1291070
1068,2020-03-03,3,2,1068000,224280,1292280
1069,2022-12-04,1,1,1069000,224490,1293490
1070,2022-05-28,2,2,1070000,224700,1294700
1071,2024-03-08,2,2,1071000,224910,1295910
1072,2024-02-18,1,2,1072000,225120,1297120
1073,2020-05-19,3,1,1073000,225330,1298330
1074,2022-03-29,1,2,1074000,225540,1299540
1075,2023-01-15,3,1,1075000,225750,1300750
1076,2023-10-24,1,1,1076000,225960,1301960
1077,2023-04-11,2,3,1077000,226170,1303170
1078,2020-05-20,1,3,1078000,226380,1304380
1079,2020-02-01,2,2,1079000,226590,1305590
1080,2023-09-13,1,2,1080000,226800,1306800
1081,2022-12-10,2,3,1081000,227010,1308010
1082,2021-08-21,2,3,1082000,227220,1309220
1083,2020-04-15,2,3,1083000,227430,1310430
1084,2023-05-02,3,2,1084000,227640,1311640
1085,2021-01-01,3,2,1085000,227850,1312850
1086,2023-11-23,2,1,1086000,228060,1314060
1087,2023-01-12,1,3,1087000,228270,1315270
1088,2020-09-12,2,2,1088000,228480,1316480
1089,2023-08-16,2,1,1089000,228690,1317690
1090,2024-07-20,2,1,1090000,228900,1318900
1091,2023-12-10,2,1,1091000,229110,1320110
1092,2022-01-18,2,2,1092000,229320,1321320
1093,2023-01-23,3,3,1093000,229530,1322530
1094,2020-02-14,3,1,1094000,229740,1323740
1095,2020-01-06,3,3,1095000,229950,1324950
1096,2021-05-25,3,2,1096000,230160,1326160
1097,2023-06-02,3,2,1097000,230370,1327370
1098,2022-06-22,3,1,1098000,230580,1328580
1099,2024-04-06,3,3,1099000,230790,1329790
1100,2024-01-17,2,2,1100000,231000,1331000
1101,2022-11-16,1,1,1101000,231210,1332210
1102,2020-09-21,2,2,1102000,231420,1333420
1103,2024-02-18,1,2,1103000,231630,1334630
1104,2024-01-06,2,1,1104000,231840,1335840
1105,2021-09-25,2,2,1105000,232050,1337050
1106,2021-12-20,3,2,1106000,232260,1338260
1107,2024-05-05,1,2,1107000,232470,1339470
1108,2021-08-03,3,2,1108000,232680,1340680
1109,2022-11-22,3,1,1109000,232890,1341890
1110,2022-05-19,2,1,1110000,233100,1343100
1111,2020-05-25,3,3,1111000,233310,1344310
1112,2024-04-01,2,3,1112000,233520,1345520
1113,2021-07-02,3,1,1113000,233730,1346730
1114,2022-05-21,2,2,1114000,233940,1347940
1115,2021-11-24,3,2,1115000,234150,1349150
1116,2020-07-10,2,2,1116000,234360,1350360
1117,2023-09-09,2,2,1117000,234570,1351570
1118,2020-12-14,3,3,1118000,234780,1352780
1119,2024-09-17,1,1,1119000,234990,1353990
1120,2022-05-02,1,3,1120000,235200,1355200
1121,2021-05-13,1,3,1121000,235410,1356410
1122,2023-11-09,2,2,1122000,235620,1357620
1123,2020-11-16,1,1,1123000,235830,1358830
1124,2023-11-01,2,1,1124000,236040,1360040
1125,2020-08-29,2,3,1125000,236250,1361250
1126,2023-09-28,2,2,1126000,236460,1362460
1127,2023-09-05,1,3,1127000,236670,1363670
1128,2024-02-29,3,3,1128000,236880,1364880
1129,2021-05-24,2,1,1129000,237090,1366090
1130,2020-01-05,1,3,1130000,237300,1367300
1131,2020-08-26,3,2,1131000,237510,1368510
